,user_id,age,education_level,children,professional_interests,last_job,gender,country,self_initiative,flexibility,leadership,communication,creativity,customer_orientation,organization,problem_solving,resilience,goal_orientation,job_recommendations,job_ratings,created
36,10781,30.0,(Werk-)Realschulabschluss oder vergleichbar,keine,"[""Gesundheit, Soziales, Lehre und Erziehung"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]",Hauswarte und Hauswirtschaftsleiter,f,de,72,67,67,72,61,67,94,56,94,72,"http://data.europa.eu/esco/occupation/2ef000b1-8058-4e5a-9646-c5d4e7dbfdae,http://data.europa.eu/esco/occupation/9efbe0de-37c0-4cc2-a1e6-a916eb4ecaa2,http://data.europa.eu/esco/occupation/e9640041-ca34-4955-aa8c-629717d0dcda,http://data.europa.eu/esco/occupation/72d1e9ca-294c-4349-90ed-f99541d447d0,http://data.europa.eu/esco/occupation/eb198788-0b99-4583-a7c5-0139ff9f91ad","0,0,0,0,0",2024-01-06 05:32:11
37,10782,43.0,(Fach-)Abitur oder vergleichbar,zwei Kinder,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Rohstoffgewinnung, Produktion und Fertigung""]",Buchhalter/Buchhalterin,f,andere,50,78,61,67,39,61,39,61,44,89,,,2024-01-06 09:34:55
38,10784,31.0,(Fach-)Abitur oder vergleichbar,keine,"[""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur"",""Verkehr, Logistik, Schutz und Sicherheit"",""Gesundheit, Soziales, Lehre und Erziehung"",""Naturwissenschaft, Geografie und Informatik""]",Sachbearbeiter Versand,f,andere,17,89,67,72,44,89,50,72,56,56,"http://data.europa.eu/esco/occupation/64e909ad-1bd0-493c-a8dc-1afbed0c9c2f,http://data.europa.eu/esco/occupation/1d70e660-1114-41c6-926a-053541460d88,http://data.europa.eu/esco/occupation/4f4d33a1-0b41-4dd9-8a42-aeba5a3974ab,http://data.europa.eu/esco/occupation/276ba420-ef09-4a0e-b215-2c2e2f80ad28,http://data.europa.eu/esco/occupation/ab360abd-32e2-4e03-967d-a10758efffa7","0,0,0,0,0",2024-01-06 14:45:28
39,10785,30.0,(Fach-)Abitur oder vergleichbar,keine,"[""Naturwissenschaft, Geografie und Informatik"",""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Gesundheit, Soziales, Lehre und Erziehung"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]","Montageberufe, anderweitig nicht genannt",f,andere,67,78,83,72,56,78,61,83,78,67,"http://data.europa.eu/esco/occupation/4be03a63-0423-4e50-acbf-aec405bb0741,http://data.europa.eu/esco/occupation/4b8dced3-ac9e-445d-8787-e07daf52e295,http://data.europa.eu/esco/occupation/c9a5f7c5-0f8b-4252-9729-5f19c105ef81,http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9,http://data.europa.eu/esco/occupation/7cb71c5f-c310-481c-b46b-d0044328758c","0,0,0,0,0",2024-01-06 15:07:18
40,10786,57.0,(Werk-)Realschulabschluss oder vergleichbar,ein Kind,"[""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Naturwissenschaft, Geografie und Informatik""]",Wahlberather,m,andere,78,72,83,72,72,67,83,67,61,78,"http://data.europa.eu/esco/occupation/1d6fbb43-f4c7-4839-8099-55eae5d424a5,http://data.europa.eu/esco/occupation/262d4e45-0cf7-4399-be6f-3d5e96826ef2,http://data.europa.eu/esco/occupation/3b4eb248-6b40-42fe-9d10-cba8ccfe6613,http://data.europa.eu/esco/occupation/657eeac9-5bb9-449d-a353-aa7d5f47e2b5,http://data.europa.eu/esco/occupation/55f001af-fa48-4c0c-a7e5-fc69babe3d45","0,1,0,0,0",2024-01-06 16:24:18
41,10787,41.0,(Fach-)Abitur oder vergleichbar,drei Kinder,"[""Land-, Forst- und Tierwirtschaft und Gartenbau"",""Naturwissenschaft, Geografie und Informatik"",""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Gesundheit, Soziales, Lehre und Erziehung"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]",Ohne Berufsausbildung ,f,de,33,67,50,61,50,78,67,50,61,50,"http://data.europa.eu/esco/occupation/87580fa5-39d2-4b7e-9274-b744e684f17c,http://data.europa.eu/esco/occupation/1391bdf9-bd61-4fb5-91ca-c29036ab2b60,http://data.europa.eu/esco/occupation/5734feab-60be-4f11-8e3f-e983ca6fb07a,http://data.europa.eu/esco/occupation/cd19e8d1-6abd-4c99-a9bb-85e7c30aca31,http://data.europa.eu/esco/occupation/aecb033a-2be8-459c-bbdc-87bbae922894","0,0,0,0,0",2024-01-07 04:43:59
42,10788,45.0,Master/Diplom oder vergleichbar,keine,"[""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Gesundheit, Soziales, Lehre und Erziehung""]",Personalberater/Personalberaterin,f,de,94,83,94,83,83,83,83,72,72,89,,,2024-01-07 13:45:26
43,10789,42.0,Abgeschlossene Ausbildung,zwei Kinder,"[""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Gesundheit, Soziales, Lehre und Erziehung""]",Erzieherin,f,de,56,56,39,33,67,39,78,67,33,61,"http://data.europa.eu/esco/occupation/dfa51b4d-0929-4885-b682-29e375c6b52c,http://data.europa.eu/esco/occupation/b865693a-eb11-44cc-bf6c-38e5b4d7e169,http://data.europa.eu/esco/occupation/dd89e26f-bb5c-45cb-91c6-8b4d5d82a31f,http://data.europa.eu/esco/occupation/44b0f118-2a70-4eec-b301-89d7fd84a3d0,http://data.europa.eu/esco/occupation/426c8cca-31f7-4a88-af60-6f5365ab3a62","-1,1,-1,-1,-1",2024-01-07 18:10:59
44,10791,26.0,Abgeschlossene Ausbildung,keine,"[""Gesundheit, Soziales, Lehre und Erziehung"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]",Erzieherin,f,de,78,89,94,61,89,83,89,72,78,78,"http://data.europa.eu/esco/occupation/2b48a4cd-2333-4abf-ac3e-6f63d6ed3663,http://data.europa.eu/esco/occupation/849a656c-8559-4471-91ed-442c42b0b641,http://data.europa.eu/esco/occupation/0a5001af-ce4b-4787-92e8-62af70089e53,http://data.europa.eu/esco/occupation/16d7bae5-503e-4e19-bc8b-619c9bcf5c4f,http://data.europa.eu/esco/occupation/e40e4a07-4246-4c6f-a51c-89d35b6fe75e","0,0,0,0,0",2024-01-08 09:03:26
45,10792,44.0,Abgeschlossene Ausbildung,zwei Kinder,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung""]",Angestellte Systemgastronomie,f,de,61,67,67,61,61,61,67,61,56,67,"http://data.europa.eu/esco/occupation/5001506f-dd7d-4801-92ac-6f7e93b45133,http://data.europa.eu/esco/occupation/d3382c5a-589f-453d-a6d8-d28695057079,http://data.europa.eu/esco/occupation/5b3ef95b-7d99-4af9-b2d0-41c6bc33f58c,http://data.europa.eu/esco/occupation/b0480558-269d-4903-9bc7-f390cd6a6964,http://data.europa.eu/esco/occupation/3a3fac9d-323e-4ba6-989b-0e1d44e113cc","-1,1,1,-1,-1",2024-01-08 10:02:26
46,10793,49.0,(Fach-)Abitur oder vergleichbar,keine,"[""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung""]",Büro-/Servicekraft,f,de,50,83,50,50,0,28,0,50,22,0,"http://data.europa.eu/esco/occupation/3206f826-7d53-4180-9797-e94ad9eaf841,http://data.europa.eu/esco/occupation/c0a15ec7-10e6-45e7-b69c-b85ff6f4f87f,http://data.europa.eu/esco/occupation/a48b9a5a-5ded-482d-8cda-7fd097a32c16,http://data.europa.eu/esco/occupation/f7066fc0-5f2f-43a9-bd35-a99e6119490d,http://data.europa.eu/esco/occupation/88721b6c-d2ce-41c6-8878-73c0d3aacf39","-1,-1,-1,-1,-1",2024-01-08 10:54:41
47,10794,53.0,Bachelor oder vergleichbar,ein Kind,"[""Naturwissenschaft, Geografie und Informatik"",""Bau, Architektur, Vermessung und Gebäudetechnik"",""Verkehr, Logistik, Schutz und Sicherheit"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]","Beamtin in Landkatasteramt in Charkiw, Ukraine",f,andere,83,83,78,67,78,72,67,50,56,72,"http://data.europa.eu/esco/occupation/01da600c-ddb3-4a37-95e9-5301b459ae90,http://data.europa.eu/esco/occupation/36494988-69d2-4420-9db4-eb56605ac983,http://data.europa.eu/esco/occupation/f4e0016b-29fa-48ac-b98d-364c658f8aed,http://data.europa.eu/esco/occupation/789d9781-8724-4367-936a-3a4cb7c54315,http://data.europa.eu/esco/occupation/bcead4e9-3697-4831-b62e-ddb83d7d469d","0,0,0,0,0",2024-01-08 11:16:13
48,10795,23.0,Kein Schulabschluss/gehe noch zur Schule,ein Kind,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus""]",,f,de,78,72,72,94,89,94,100,89,83,94,"http://data.europa.eu/esco/occupation/c784c2db-e636-429f-8492-3191790a58d7,http://data.europa.eu/esco/occupation/49713da4-4e97-4f82-bd1c-16ce7f9179b7,http://data.europa.eu/esco/occupation/a580e79a-b752-49c1-b033-b5ab2b34bfba,http://data.europa.eu/esco/occupation/24e9f120-eae8-411a-8daf-c48e8ae2f5f6,http://data.europa.eu/esco/occupation/ed976196-3d5d-4121-9367-e1022af603fa","0,0,0,0,0",2024-01-08 13:40:11
49,10796,33.0,Bachelor oder vergleichbar,keine,"[""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur"",""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Gesundheit, Soziales, Lehre und Erziehung""]",Restaurantmanager/Restaurantmanagerin,f,andere,94,78,83,67,83,83,94,56,61,89,,,2024-01-08 14:27:20
50,10797,46.0,Abgeschlossene Ausbildung,keine,"[""Gesundheit, Soziales, Lehre und Erziehung""]",Dienstleistungsberufe und Verkäufer,f,de,100,94,94,94,100,100,100,89,72,94,"http://data.europa.eu/esco/occupation/96be6ac3-5932-4bfc-933d-84b267d0d486,http://data.europa.eu/esco/occupation/31db6bd9-ee84-4a57-ac9e-87e243ba1c69,http://data.europa.eu/esco/occupation/0af6fc82-8e5e-46c6-a4ca-a672ecf7704c,http://data.europa.eu/esco/occupation/09c2b506-cefa-4ba3-b868-a9c2bc4fc6f1,http://data.europa.eu/esco/occupation/a580e79a-b752-49c1-b033-b5ab2b34bfba","0,0,0,0,0",2024-01-08 15:46:23
51,10798,26.0,Bachelor oder vergleichbar,keine,"[""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]",Immobilienassistent/Immobilienassistentin,f,de,89,56,100,83,61,89,94,56,39,56,"http://data.europa.eu/esco/occupation/87e40e79-16fb-4391-9dcb-c15f40e026c1,http://data.europa.eu/esco/occupation/d3e32e5e-7f24-48e3-b939-e4f800eb62fb,http://data.europa.eu/esco/occupation/c5c1c40f-d2b7-437f-b3e8-b9da48f6d728,http://data.europa.eu/esco/occupation/e575efca-c3e4-43fe-8c46-327d310f795e,http://data.europa.eu/esco/occupation/26087cc4-6226-41b0-9f97-9564ebe90dce","-1,1,1,-1,-1",2024-01-08 16:25:17
52,10799,57.0,Abgeschlossene Ausbildung,ein Kind,"[""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Gesundheit, Soziales, Lehre und Erziehung""]",Metallbauer – Konstruktionstechnik/Metallbauerin – Konstruktionstechnik,m,de,83,78,56,83,83,83,89,83,72,83,"http://data.europa.eu/esco/occupation/0ec62c2e-30c9-434e-bf36-5277a0840450,http://data.europa.eu/esco/occupation/095169ac-feee-4fcf-bff7-222ab6d84bc4,http://data.europa.eu/esco/occupation/6e785f05-969e-4940-aedb-d0f896bb0230,http://data.europa.eu/esco/occupation/49c3db8c-c586-42d1-9726-f65d8303c0b1,http://data.europa.eu/esco/occupation/ed976196-3d5d-4121-9367-e1022af603fa","-1,-1,-1,-1,-1",2024-01-08 23:27:50
53,10801,38.0,(Fach-)Abitur oder vergleichbar,ein Kind,"[""Land-, Forst- und Tierwirtschaft und Gartenbau"",""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Gesundheit, Soziales, Lehre und Erziehung"",""Bau, Architektur, Vermessung und Gebäudetechnik""]",Büroleiter/Büroleiterin,m,de,78,67,78,67,61,89,89,78,72,83,"http://data.europa.eu/esco/occupation/394bdd9b-3ee8-43a9-b943-442ce146bb21,http://data.europa.eu/esco/occupation/6040c941-ab83-44b2-84e7-5cbfa1eafcdc,http://data.europa.eu/esco/occupation/95d69048-3a4b-4cce-a155-584aaecfe403,http://data.europa.eu/esco/occupation/207d7b18-6540-432e-8aa6-785ed434572f,http://data.europa.eu/esco/occupation/3e0b4b9b-b624-4ceb-9bc9-9627cdfb0b81","-1,-1,-1,1,-1",2024-01-09 11:00:34
54,10802,43.0,Bachelor oder vergleichbar,ein Kind,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung""]",Marktforschungsanalyst/Marktforschungsanalystin,f,andere,78,78,78,72,89,83,78,83,33,78,"http://data.europa.eu/esco/occupation/9c9752b7-3e3b-4a08-8553-b63a013f8072,http://data.europa.eu/esco/occupation/234be692-befb-41df-bdf0-e1b2f4eaf5e7,http://data.europa.eu/esco/occupation/dd25a2b0-add0-4ae2-bd85-bb644e0d0c39,http://data.europa.eu/esco/occupation/6fed206a-ac4d-492b-a81a-5a3a0f2b67bc,http://data.europa.eu/esco/occupation/cbde2432-cb7f-451f-a686-b22cad3957a6","0,0,0,0,0",2024-01-09 11:42:46
55,10803,62.0,Abgeschlossene Ausbildung,keine,"[""Verkehr, Logistik, Schutz und Sicherheit"",""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung""]","Übersetzer, Dolmetscher und andere Linguisten",f,de,72,83,78,83,89,89,33,67,61,67,"http://data.europa.eu/esco/occupation/903dc1bf-2da8-477d-83b2-687d360cf1da,http://data.europa.eu/esco/occupation/622ccd55-910f-483d-8661-44c6162156bf,http://data.europa.eu/esco/occupation/de0856fe-21fa-46d6-88ee-f99d3b4946bc,http://data.europa.eu/esco/occupation/03b2f112-a891-461d-a8d4-effb9dcf2df6,http://data.europa.eu/esco/occupation/74d47633-8e9e-4e08-9cba-d2292c211218","0,0,1,0,1",2024-01-09 12:11:26
56,10805,60.0,Abgeschlossene Ausbildung,keine,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus""]",Kaufmännischer Leiter/Kaufmännische Leiterin,m,de,78,83,83,78,83,89,94,89,39,83,"http://data.europa.eu/esco/occupation/96be6ac3-5932-4bfc-933d-84b267d0d486,http://data.europa.eu/esco/occupation/dd25a2b0-add0-4ae2-bd85-bb644e0d0c39,http://data.europa.eu/esco/occupation/234be692-befb-41df-bdf0-e1b2f4eaf5e7,http://data.europa.eu/esco/occupation/6fed206a-ac4d-492b-a81a-5a3a0f2b67bc,http://data.europa.eu/esco/occupation/a6517365-211c-456d-aca4-1a0115c7b1e1","0,0,0,0,0",2024-01-09 14:43:19
57,10806,61.0,(Werk-)Realschulabschluss oder vergleichbar,keine,"[""Bau, Architektur, Vermessung und Gebäudetechnik""]",Manager/Managerin,m,de,100,100,100,100,100,100,100,94,100,100,"http://data.europa.eu/esco/occupation/31db6bd9-ee84-4a57-ac9e-87e243ba1c69,http://data.europa.eu/esco/occupation/b9b47087-6045-405d-b769-6a0c94e2eb84,http://data.europa.eu/esco/occupation/09c2b506-cefa-4ba3-b868-a9c2bc4fc6f1,http://data.europa.eu/esco/occupation/0af6fc82-8e5e-46c6-a4ca-a672ecf7704c,http://data.europa.eu/esco/occupation/c2efadc4-6f47-4f34-997b-dd80aba609dd","0,0,0,0,0",2024-01-09 14:52:24
58,10807,49.0,Promotion/PHD oder vergleichbar,keine,"[""Land-, Forst- und Tierwirtschaft und Gartenbau"",""Naturwissenschaft, Geografie und Informatik"",""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Gesundheit, Soziales, Lehre und Erziehung"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Rohstoffgewinnung, Produktion und Fertigung""]",Abfallentsorgungsarbeiter und sonstige Hilfsarbeitskräfte,f,andere,67,89,78,89,89,100,89,61,50,89,,,2024-01-09 15:24:17
59,10808,1992.0,Volks-/Hauptschulabschluss oder vergleichbar,zwei Kinder,"[""Gesundheit, Soziales, Lehre und Erziehung"",""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus""]",Verkaufskräfte in Handelsgeschäften,f,de,56,61,67,56,72,78,67,67,72,61,,,2024-01-09 20:12:36
60,10809,38.0,Bachelor oder vergleichbar,keine,"[""Naturwissenschaft, Geografie und Informatik"",""Bau, Architektur, Vermessung und Gebäudetechnik""]",,m,andere,78,67,83,78,72,72,72,61,61,78,"http://data.europa.eu/esco/occupation/4a3f40a8-0587-494c-b8d3-7098b8c5992f,http://data.europa.eu/esco/occupation/8f9b20ff-86b3-478c-8054-73a220973d6f,http://data.europa.eu/esco/occupation/26087cc4-6226-41b0-9f97-9564ebe90dce,http://data.europa.eu/esco/occupation/6f9398cc-c4cc-415e-a757-fd855f55fda2,http://data.europa.eu/esco/occupation/69e4e877-9d7a-4df0-973b-34defd318e26","1,1,0,0,1",2024-01-09 20:22:15
61,10810,43.0,(Werk-)Realschulabschluss oder vergleichbar,ein Kind,,,m,de,72,67,67,83,83,78,78,72,72,72,,,2024-01-10 09:14:32
62,10812,41.0,Master/Diplom oder vergleichbar,keine,"[""Bau, Architektur, Vermessung und Gebäudetechnik""]",Bauingenieur/Bauingenieurin,m,andere,83,83,83,72,100,22,67,56,61,83,"http://data.europa.eu/esco/occupation/379a4f3f-4985-4764-8b2f-037946da855d,http://data.europa.eu/esco/occupation/d1b1dfdf-7d60-430a-b569-7dd71b2ebeaa,http://data.europa.eu/esco/occupation/4ae470fc-bcf8-4704-abd5-e086ebb1552c,http://data.europa.eu/esco/occupation/dc9b98da-c389-4caf-a21a-c6f8c530c0bf,http://data.europa.eu/esco/occupation/316309e4-5fce-4dca-85d1-07702217ea19","0,0,0,0,1",2024-01-10 10:50:34
63,10813,52.0,(Fach-)Abitur oder vergleichbar,keine,"[""Land-, Forst- und Tierwirtschaft und Gartenbau"",""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Gesundheit, Soziales, Lehre und Erziehung"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]",Management-Assistent/Management-Assistentin,f,de,61,61,78,83,39,78,100,78,67,67,"http://data.europa.eu/esco/occupation/ab762f91-d737-485f-a85c-67cab92dee01,http://data.europa.eu/esco/occupation/0d442b70-5413-4820-bebf-36dd5ce437ac,http://data.europa.eu/esco/occupation/f88124d7-ee7e-4d21-9036-0658b496c119,http://data.europa.eu/esco/occupation/0cca32c2-9308-4927-adb2-14771ab787f0,http://data.europa.eu/esco/occupation/952c766a-db5c-42b2-809d-d14cbb02cdb6","-1,-1,1,-1,-1",2024-01-10 11:02:40
64,10811,35.0,Volks-/Hauptschulabschluss oder vergleichbar,zwei Kinder,"[""Verkehr, Logistik, Schutz und Sicherheit""]",Kurier und Eildienstfahrerin,f,de,67,67,61,78,72,78,78,72,67,72,"http://data.europa.eu/esco/occupation/1e9e18cb-80b6-4598-acdb-ae3b51047720,http://data.europa.eu/esco/occupation/bac62d45-bb74-45fa-9b38-a3ebf2095212,http://data.europa.eu/esco/occupation/fde4372d-8293-42de-afbb-8b5a9b274fe7,http://data.europa.eu/esco/occupation/e44d2570-10cc-4984-9692-63ece1b6dce8,http://data.europa.eu/esco/occupation/f4c997b5-f9e0-4419-b8e7-8e5e2cffc73e","0,0,0,0,0",2024-01-10 11:05:46
65,10814,41.0,Abgeschlossene Ausbildung,keine,"[""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung""]",Verkaufsleiter/Verkaufsleiterin,f,andere,61,61,56,61,78,67,78,72,50,72,"http://data.europa.eu/esco/occupation/b69d9b94-a40c-434d-af8f-e584257314f6,http://data.europa.eu/esco/occupation/c11e2b53-06f7-465f-9b5c-708016bc96f4,http://data.europa.eu/esco/occupation/cd3f5356-a16f-4aca-9d4b-ceba2b2afec5,http://data.europa.eu/esco/occupation/3b46ee4d-a220-4c83-ad90-937456596889,http://data.europa.eu/esco/occupation/a645b7e5-dfa8-4cce-938f-2d6395a6b51d","-1,-1,-1,-1,-1",2024-01-10 12:38:36
66,10815,40.0,Abgeschlossene Ausbildung,zwei Kinder,"[""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]",Verkäuferin,f,de,67,61,50,61,56,56,44,44,44,56,,,2024-01-10 12:37:59
67,10816,,,,,,,,67,67,72,50,72,83,94,67,44,89,"http://data.europa.eu/esco/occupation/61d9270c-491d-438d-8d41-77ba2e0ef023,http://data.europa.eu/esco/occupation/6482664d-48f4-4ff4-9346-584ac0e2f729,http://data.europa.eu/esco/occupation/c11e2b53-06f7-465f-9b5c-708016bc96f4,http://data.europa.eu/esco/occupation/88c56310-14bc-4956-8450-ce0e178ae847,http://data.europa.eu/esco/occupation/73856e9e-eca2-44c2-bb3c-aaedf4b25979","0,0,0,0,0",2024-01-10 14:26:03
68,10817,0.0,Bachelor oder vergleichbar,keine,"[""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur"",""Verkehr, Logistik, Schutz und Sicherheit"",""Gesundheit, Soziales, Lehre und Erziehung""]",Personalmanager,f,de,94,83,94,89,89,100,83,44,56,94,"http://data.europa.eu/esco/occupation/3e6488b6-3ca5-46b9-b380-5cd251d24824,http://data.europa.eu/esco/occupation/f7177f79-63e7-4944-8896-044056b62523,http://data.europa.eu/esco/occupation/a14e96a7-6c4d-4d69-8c6f-7ccadf77bac5,http://data.europa.eu/esco/occupation/59c724f9-0cfe-4d51-8a7f-9ee182d9e2c2,http://data.europa.eu/esco/occupation/812276dd-95ea-428b-b05e-a61c4089063c","0,0,0,0,0",2024-01-10 15:38:33
69,10819,32.0,Master/Diplom oder vergleichbar,keine,"[""Naturwissenschaft, Geografie und Informatik"",""Land-, Forst- und Tierwirtschaft und Gartenbau""]",DNA Specialist,f,andere,67,61,61,67,61,67,72,56,56,67,"http://data.europa.eu/esco/occupation/b0480558-269d-4903-9bc7-f390cd6a6964,http://data.europa.eu/esco/occupation/a273ec4c-96fd-48e5-9343-695a6bd08512,http://data.europa.eu/esco/occupation/ff42d44c-34f8-46be-ad3a-2aad9a5e43f0,http://data.europa.eu/esco/occupation/3a3fac9d-323e-4ba6-989b-0e1d44e113cc,http://data.europa.eu/esco/occupation/01bcac9f-7881-4664-bd63-dea700e3b117","0,0,0,0,0",2024-01-10 20:15:38
70,10822,28.0,(Werk-)Realschulabschluss oder vergleichbar,zwei Kinder,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung""]",,f,andere,61,83,78,83,78,78,78,72,56,61,"http://data.europa.eu/esco/occupation/822bbc2d-bc6a-4fb5-afb8-89170120c6d8,http://data.europa.eu/esco/occupation/657eeac9-5bb9-449d-a353-aa7d5f47e2b5,http://data.europa.eu/esco/occupation/262d4e45-0cf7-4399-be6f-3d5e96826ef2,http://data.europa.eu/esco/occupation/9358775a-3769-4327-bf25-6c0d9d69d192,http://data.europa.eu/esco/occupation/f9cbdeb4-1559-4d45-b2d7-edf8aebe400b","-1,-1,-1,-1,-1",2024-01-11 00:10:42
71,10823,55.0,(Fach-)Abitur oder vergleichbar,keine,"[""Gesundheit, Soziales, Lehre und Erziehung"",""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus""]",Personalsachbearbeiter/Personalsachbearbeiterin,f,de,33,39,44,50,39,33,72,67,56,61,"http://data.europa.eu/esco/occupation/26a86453-4236-49a3-ae3a-313c1cacb5ff,http://data.europa.eu/esco/occupation/d44c5eb0-fc6c-4f4a-9850-f2f29aaac505,http://data.europa.eu/esco/occupation/42dbb769-4c91-47dc-bd16-ec8e70c4180f,http://data.europa.eu/esco/occupation/05a55bb3-68d6-4ff0-83fd-46a68a45a598,http://data.europa.eu/esco/occupation/c453886f-a8f0-434c-be0e-e6a12c49954f","0,0,0,0,0",2024-01-11 10:06:37
